ticker,announce_date,entry_date,exit_date,spot_entry,spot_exit,implied_move,realised_move,ret,net_ret,in_rich_set
PPL,2026-08-07,2026-08-06,2026-08-07,34.619998931884766,35.459999084472656,0.0368284240132004,0.0242634366985567,0.3411763509114573,0.2251763509114573,true
TTWO,2026-08-07,2026-08-06,2026-08-07,232.47000122070312,246.5,0.0750634486530297,0.0603518677920813,0.1959886086362828,0.0799886086362828,false
ABNB,2026-08-06,2026-08-06,2026-08-07,151.63999938964844,178.07000732421875,0.0662753893461572,0.1742944344562857,-1.6298515357781411,-1.7458515357781417,false
AFL,2026-08-06,2026-08-06,2026-08-07,126.66000366210938,124.61000061035156,0.0355281846667606,0.0161850859978387,0.5444437662760417,0.4284437662760417,false
AIG,2026-08-06,2026-08-06,2026-08-07,79.97000122070312,78.77999877929688,0.0347005121625731,0.0148806105194628,0.5711702913851328,0.4551702913851327,false
ED,2026-08-06,2026-08-06,2026-08-07,108.9499969482422,107.9800033569336,0.0369435531229259,0.008903108017244,0.7590078034015881,0.6430078034015881,true
MCHP,2026-08-06,2026-08-06,2026-08-07,74.36000061035156,84.69000244140625,0.0813609460777463,0.1389187970180927,-0.707438319182593,-0.823438319182593,false
MNST,2026-08-06,2026-08-06,2026-08-07,47.08000183105469,45.18000030517578,0.0703589607300105,0.0403568702630261,0.4264146336969334,0.3104146336969334,false
